date,PX_LAST,PX_MID,PX_BID,PX_ASK,PX_DIRTY_MID,INT_ACC,YLD_YTM_MID,YLD_YTM_BID,YLD_YTM_ASK,DUR_ADJ_MID,DUR_ADJ_OAS_MID,CONVEXITY,OAS_SPREAD_MID,Z_SPRD_MID,country,isin,security_des,MOD_DUR_CALC,CONVEXITY_CALC,MAC_DUR_CALC,PV_DIRTY_CALC
2019-12-06,39.862,39.862,39.329,40.394,42.421,,25.654,25.972,25.341,,,,,2397.652,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9866952097282553,23.473215434216435,4.498068604280099,42.29967944010687
2019-12-09,42.469,42.469,41.923,43.015,45.047,,24.18,24.479,23.886,,,,,2251.376,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.0915551726789054,24.37843885096235,4.586224193055785,44.98117024459198
2019-12-10,42.228,42.228,41.711,42.745,44.825,,24.316,24.602,24.036,,,,,2263.125,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.0787304750340185,24.267369792093778,4.574622526188655,44.759995508380925
2019-12-11,42.835,42.835,42.331,43.339,45.451,,23.992,24.265,23.724,,,,,2235.097,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.101031333677555,24.46092251232766,4.592991052465514,45.38539264059544
2019-12-12,43.783,43.783,43.244,44.321,46.457,,23.506,23.789,23.227,,,,,2175.865,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.135766408103775,24.763266044718183,4.621843034048212,46.33140884127391
2019-12-13,43.843,43.843,43.265,44.42,46.536,,23.479,23.783,23.181,,,,,2180.984,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.13538417444127,24.75993552367257,4.620857599599802,46.41138740032031
2019-12-16,43.844,43.844,43.311,44.376,46.556,,23.484,23.764,23.209,,,,,2175.487,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.127650790856737,24.69257386426068,4.612319546719135,46.48649615355309
2019-12-17,46.319,46.319,45.953,46.684,49.05,,22.246,22.424,22.07,,,,,2050.303,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.220203229691346,25.50258904064411,4.689616434929913,48.98074928638477
2019-12-18,47.299,47.299,46.847,47.75,50.049,,21.783,21.997,21.572,,,,,2001.483,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.253379544132342,25.794989492113487,4.716636377181516,49.97962768562536
2019-12-19,46.882,46.882,46.389,47.375,49.689,,21.994,22.231,21.761,,,,,2022.301,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.23466380171268,25.62950853492572,4.700349779987023,49.56224163510464
2019-12-20,46.995,46.995,46.404,47.585,49.821,,21.945,22.228,21.667,,,,,2016.577,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.235968571245979,25.64074835855386,4.700760222725944,49.69355682575518
2019-12-23,47.914,47.914,47.184,48.643,50.779,,21.523,21.865,21.189,,,,,1973.217,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.261058578833452,25.86127156595365,4.719612397794614,50.678342029317264
2019-12-24,48.32,48.32,47.665,48.974,51.204,,21.341,21.644,21.044,,,,,1957.352,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.272611126952471,25.96306159492271,4.728520097253935,51.10190087141701
2019-12-26,49.245,49.245,48.686,49.803,52.186,,20.936,21.187,20.688,,,,,1917.252,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.298889651909153,26.195077384700603,4.748897420671004,52.05387731958763
2019-12-27,50.181,50.181,49.46,50.901,53.122,,20.523,20.84,20.212,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.328285501583252,26.455886359391048,4.772432518328218,53.018155353803365
2019-12-30,50.119,50.119,49.575,50.663,53.098,,20.558,20.797,20.322,,,,,1881.253,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.318135003241715,26.364071493577026,4.7619961002249305,53.02307861972119
2019-12-31,50.052,50.052,49.478,50.626,53.05,,20.592,20.845,20.342,,,,,1880.686,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.313028793538228,26.318215544861317,4.757098238120924,52.97373101896255
2020-01-02,48.753,48.753,48.223,49.282,51.809,,21.184,21.426,20.945,,,,,1944.238,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.262434609911417,25.86972337881359,4.713911683793235,51.70221991141906
2020-01-03,46.639,46.639,46.075,47.202,49.714,,22.177,22.451,21.908,,,,,2051.99,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.183614055699864,25.178158321297136,4.647514100266143,49.606896295000254
2020-01-06,46.299,46.299,45.84,46.758,49.393,,22.346,22.571,22.124,,,,,2069.917,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.1632582817110935,25.000221832402925,4.628419129526675,49.34371632072799
2020-01-07,46.733,46.733,46.209,47.257,49.846,,22.141,22.395,21.891,,,,,2047.641,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.176517557800697,25.11537591554272,4.638878934037023,49.79607395879826
2020-01-08,46.745,46.745,46.249,47.241,49.877,,22.14,22.38,21.903,,,,,2043.035,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.174129300956534,25.094349969484856,4.636205414572422,49.82679077115316
2020-01-09,47.337,47.337,46.876,47.797,50.526,,21.872,22.092,21.656,,,,,2017.705,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.1922292093190565,25.25176989571892,4.650691395650188,50.41734769298937
2020-01-10,47.992,47.992,47.499,48.485,51.2,,21.57,21.8,21.342,,,,,1989.837,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.212953918420003,25.432412071708267,4.6673209985216,51.09014883368755
2020-01-13,48.313,48.313,47.784,48.841,51.54,,21.426,21.671,21.184,,,,,1973.545,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.216601771564343,25.463253059168373,4.668326319352031,51.48745170354088
2020-01-14,47.978,47.978,47.499,48.456,51.225,,21.586,21.81,21.365,,,,,1991.557,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.201840038162136,25.33404134038983,4.655344633480975,51.170470392675
2020-01-15,48.939,48.939,48.435,49.443,52.205,,21.149,21.379,20.922,,,,,1949.598,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.232941920164528,25.605397485945847,4.680554363512326,52.15126415242087
2020-01-16,49.192,49.192,48.745,49.639,52.534,,21.053,21.256,20.853,,,,,1938.046,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.237845927566765,25.64791450456727,4.68394277913208,52.39250910741663
2020-01-17,48.806,48.806,48.314,49.298,52.167,,21.232,21.458,21.01,,,,,1955.259,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.2216117880499615,25.505518335962226,4.669778095469345,52.02595167818034
2020-01-21,46.985,46.985,46.516,47.453,50.365,,22.088,22.314,21.865,,,,,2042.012,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.146066370675967,24.847835240902192,4.603957940653421,50.30886874336332
2020-01-22,46.09,46.09,45.589,46.59,49.489,,22.528,22.776,22.283,,,,,2089.892,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.109937280556438,24.53616820206081,4.572880615838315,49.43196249005381
2020-01-23,45.649,45.649,45.162,46.135,45.668,,22.761,23.005,22.52,,,,,2116.956,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.08967527908617,24.36202416872385,4.555100774222571,48.99077437131473
2020-01-24,44.562,44.562,44.09,45.034,44.6,,23.316,23.561,23.074,,,,,2176.56,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.0448882261142245,23.97905626308997,4.51644129551462,47.925879353784254
2020-01-27,43.516,43.516,43.157,43.876,43.573,,23.869,24.061,23.678,,,,,2239.482,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.311463664538052,25.42161744803334,4.826015295582346,43.51848329269394
2020-01-28,44.275,44.275,43.801,44.749,44.351,,23.473,23.722,23.228,,,,,2195.493,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.336090162148566,25.64272698963023,4.844995384029132,44.29715277238604
2020-01-29,45.509,45.509,45.015,46.002,45.585,,22.843,23.093,22.598,,,,,2139.197,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.376775006639958,26.009660408052493,4.876668364023341,45.55706982659215
2020-01-30,45.631,45.631,45.127,46.134,45.765,,22.794,23.048,22.545,,,,,2134.253,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.377675724229192,26.017437308085487,4.876599426519593,45.6819045641101
2020-01-31,45.408,45.408,44.983,45.833,45.561,,22.91,23.126,22.698,,,,,2154.993,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.367270694472514,25.92297634141104,4.86754155252434,45.4777233130129
2020-02-03,46.769,46.769,46.255,47.283,46.941,,22.243,22.493,21.996,,,,,2084.828,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.405612262252003,26.268974608582432,4.89558242999836,46.91029119888128
2020-02-04,48.459,48.459,47.82,49.097,48.65,,21.448,21.746,21.157,,,,,1998.581,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.457727700890245,26.74315703575236,4.935774419533715,48.62007088347995
2020-02-05,48.847,48.847,48.305,49.388,49.057,,21.274,21.524,21.029,,,,,1976.366,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.467212350820397,26.829322535355946,4.9423897285771625,49.02629490208331
2020-02-06,48.79,48.79,48.28,49.299,49.057,,21.312,21.547,21.081,,,,,1980.402,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.462126390339207,26.78222440279402,4.937610578493753,48.97030963206392
2020-02-07,49.707,49.707,49.167,50.247,49.993,,20.901,21.144,20.662,,,,,1944.557,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.4879023040892845,27.017649598367388,4.956910534378135,49.90672948330314
2020-02-10,49.419,49.419,48.908,49.93,49.725,,21.034,21.266,20.806,,,,,1960.739,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.47132598905863,26.86394749845901,4.941575343327926,49.691590874612416
2020-02-11,47.241,47.241,46.83,47.652,47.566,,22.048,22.246,21.853,,,,,2059.151,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.399263823764615,26.20767961687397,4.884238667696426,47.53289951521706
2020-02-12,47.507,47.507,47.07,47.944,47.851,,21.926,22.135,21.72,,,,,2041.301,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.405159829854898,26.26058274221021,4.88809750200189,47.816172288833215
2020-02-13,46.177,46.177,45.744,46.609,46.597,,22.586,22.801,22.374,,,,,2110.533,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.357494557656142,25.82980458652327,4.849586418052249,46.48013233891231
2020-02-14,46.452,46.452,46.016,46.888,46.891,,22.455,22.67,22.243,,,,,2100.591,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.363997795780493,25.887918101412293,4.853965648301748,46.77373393701422
2020-02-18,45.93,45.93,45.49,46.369,46.388,,22.717,22.938,22.5,,,,,2129.566,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.33624019134899,25.63694257300816,4.828772033483365,46.35216571552758
2020-02-19,45.738,45.738,45.302,46.174,46.215,,22.817,23.037,22.601,,,,,2138.275,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.32694973263012,25.553362553678603,4.820589792877227,46.17907398883151
2020-02-20,45.109,45.109,44.667,45.55,45.644,,23.148,23.375,22.925,,,,,2176.341,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.3018969331704735,25.32924282267957,4.799798484215624,45.55141293015332
2020-02-21,45.624,45.624,45.172,46.076,46.178,,22.892,23.121,22.666,,,,,2155.602,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.316913826008201,25.462892636526863,4.8110277825331,46.08420486443815
2020-02-24,45.814,45.814,45.309,46.319,46.387,,22.801,23.055,22.55,,,,,2156.959,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.315754373685684,25.451409952570884,4.80777195105772,46.347853452665305
2020-02-25,45.662,45.662,45.201,46.122,46.254,,22.882,23.115,22.652,,,,,2166.459,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.307769464720049,25.379819479583976,4.8006213691786686,46.21362246585435
2020-02-26,45.609,45.609,45.174,46.043,46.22,,22.913,23.133,22.696,,,,,2171.922,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.303198020410971,25.33872322608975,4.796193901619354,46.17938332216322
2020-02-27,43.805,43.805,43.279,44.33,44.493,,23.864,24.146,23.587,,,,,2274.073,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.23597947678352,24.74266950708542,4.74141654795333,44.36875106928223
2020-02-28,43.144,43.144,42.562,43.727,43.851,,24.224,24.543,23.91,,,,,2320.158,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.209076139185862,24.50560249637286,4.718879441164054,43.72657135941128
2020-03-02,43.865,43.865,43.414,44.316,44.591,,23.841,24.083,23.603,,,,,2279.091,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.227758359277539,24.66926174490765,4.731728294495218,44.52169220443761
2020-03-03,44.467,44.467,43.979,44.954,45.212,,23.529,23.786,23.277,,,,,2274.311,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.246521413816061,24.834363469371816,4.746103425544451,45.14182751442438
2020-03-04,44.901,44.901,44.386,45.416,45.665,,23.309,23.576,23.046,,,,,2244.425,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.259037842150447,24.944586414554948,4.755407407463871,45.59379820251696
2020-03-05,42.63,42.63,42.076,43.184,43.451,,24.535,24.844,24.231,,,,,2374.347,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.173341645036711,24.191590090321217,4.6853063313415895,43.32371826480174
2020-03-06,41.851,41.851,41.342,42.36,42.691,,24.976,25.267,24.689,,,,,2421.129,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.141056701908687,23.910228350618816,4.658191862843044,42.56388040079605
2020-03-09,36.91,36.91,36.219,37.601,37.769,,28.035,28.508,27.575,,,,,2739.913,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.92847307044753,22.09015324299104,4.479146783097512,37.69906244480473
2020-03-10,36.922,36.922,36.32,37.523,37.8,,28.033,28.444,27.632,,,,,2728.725,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.9262049403275103,22.071362051336404,4.476521455788516,37.72911434635219
2020-03-11,34.888,34.888,34.029,35.747,35.786,,29.467,30.106,28.85,,,,,2871.704,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.828782333606834,21.25575943529805,4.392895978728797,35.71480449320897
2020-03-12,32.887,32.887,32.111,33.663,33.842,,31.011,31.639,30.404,,,,,3032.221,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.725109389597624,20.399948461796285,4.302706226001684,33.717658332381646
2020-03-13,34.263,34.263,33.339,35.186,35.237,,29.955,30.662,29.275,,,,,2912.139,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.791883264989446,20.950744325774146,4.35981258100324,35.110061430192275
2020-03-16,30.211,30.211,29.512,30.91,31.204,,33.287,33.927,32.669,,,,,3259.042,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.568583014567611,19.13385840347032,4.162520128597171,31.133667930210528
2020-03-17,29.789,29.789,29.081,30.497,30.801,,33.678,34.34,33.039,,,,,3284.29,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.5412629806187046,18.91622443130952,4.137576253925088,30.729947502481643
2020-03-18,26.479,26.479,25.507,27.451,27.51,,36.999,38.092,35.965,,,,,3620.799,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3305979978933484,17.25838533020679,3.9467419745136287,27.441068002036182
2020-03-19,26.273,26.273,25.463,27.083,27.362,,37.248,38.166,36.372,,,,,3644.767,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3129590049642377,17.123237930018778,3.929964490048777,27.240417773444648
2020-03-20,26.466,26.466,25.706,27.225,27.574,,37.043,37.894,36.23,,,,,3635.141,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.323265827377313,17.2046595984192,3.938784507595002,27.451937968303287
2020-03-23,24.584,24.584,23.568,25.599,25.711,,39.229,40.514,38.024,,,,,3867.835,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.1834011298059197,16.13665892331736,3.807809344411701,25.640988321228377
2020-03-24,25.082,25.082,24.209,25.954,26.228,,38.637,39.702,37.628,,,,,3801.141,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2167704220340143,16.392489345498735,3.838202216014656,26.15683422101786
2020-03-25,25.508,25.508,24.671,26.345,26.673,,38.145,39.139,37.199,,,,,3749.853,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2442988320952084,16.60461757565513,3.863067726846567,26.601461829612848
2020-03-26,26.407,26.407,25.705,27.109,27.629,,37.154,37.942,36.397,,,,,3653.849,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.302578262498577,17.05418161272842,3.9160982263229376,27.50450584162813
2020-03-27,26.29,26.29,25.582,26.997,27.512,,37.283,38.083,36.516,,,,,3672.687,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.292346449648351,16.97690384959877,3.906089213059549,27.413363726824485
2020-03-30,26.934,26.934,26.242,27.625,28.175,,36.591,37.344,35.867,,,,,3605.261,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.328036425842185,17.25704986615557,3.9369173301321423,28.12674751176725
2020-03-31,27.932,27.932,26.992,28.872,29.192,,35.561,36.537,34.633,,,,,3493.893,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.389726624525076,17.73756421684368,3.992436966998757,29.14329772820939
2020-04-01,27.929,27.929,27.221,28.637,29.209,,35.572,36.302,34.868,,,,,3501.101,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3867150300508464,17.715469829294424,3.9890761652956894,29.158559288723403
2020-04-02,28.579,28.579,27.962,29.195,29.916,,34.948,35.561,34.354,,,,,3439.918,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.4234798166687583,18.003967557819422,4.021698679833457,29.811233803937974
2020-04-03,29.494,29.494,28.748,30.24,30.85,,34.08,34.79,33.395,,,,,3353.528,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.4759127167840758,18.417135102316397,4.068208243724081,30.744160075954586
2020-04-06,29.964,29.964,29.212,30.715,31.339,,33.653,34.353,32.979,,,,,3307.469,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.49598670914068,18.578990254257857,4.084238912754236,31.2855014178144
2020-04-07,29.236,29.236,28.439,30.033,30.63,,34.337,35.108,33.597,,,,,3369.663,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.4503042065447165,18.220505325145083,4.042669684245347,30.57730945786318
2020-04-08,28.081,28.081,27.334,28.827,29.551,,35.495,36.262,34.759,,,,,3487.967,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.375249733606066,17.635920547855513,3.9742721800778025,29.41839525689276
2020-04-09,28.239,28.239,27.54,28.938,29.729,,35.345,36.055,34.66,,,,,3471.806,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.38229558651176,17.6920109857844,3.9800317740380495,29.59428176524427
2020-04-13,28.155,28.155,27.575,28.735,29.664,,35.436,36.027,34.864,,,,,3479.066,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.367305711045851,17.581149775536517,3.963924936928955,29.60900926284524
2020-04-14,28.117,28.117,27.458,28.775,29.645,,35.482,36.156,34.833,,,,,3486.615,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3621095579613547,17.542288736028794,3.958581414639279,29.589650575923784
2020-04-15,27.397,27.397,26.784,28.01,28.944,,36.228,36.879,35.598,,,,,3567.284,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3134303625924284,17.16833922824326,3.913625138472421,28.888051461652505
2020-04-16,27.764,27.764,26.999,28.528,29.368,,35.872,36.672,35.105,,,,,3544.229,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.333184827174977,17.321767812402026,3.931024857777081,29.2583933670434
2020-04-17,32.186,32.186,31.543,32.83,33.809,,31.816,32.355,31.291,,,,,3127.541,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.5877218800121886,19.31796931573903,4.158456676684527,33.694897680083095
2020-04-20,31.179,31.179,30.382,31.975,32.821,,32.675,33.377,31.998,,,,,3216.014,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.525482241035637,18.82674739310123,4.101457902164834,32.76140030420975
2020-04-21,29.004,29.004,28.117,29.89,30.665,,34.666,35.538,33.832,,,,,3418.834,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3968897887580645,17.8210056087603,3.9856726958435,30.605955481976107
2020-04-22,28.28,28.28,27.665,28.894,29.961,,35.383,36.006,34.779,,,,,3487.804,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3496784201274328,17.45719372188461,3.942286777824277,29.901001949760342
2020-04-23,26.735,26.735,26.026,27.444,28.473,,37.014,37.799,36.26,,,,,3651.495,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.246502948155777,16.66917429714476,3.8473332487709664,28.36095670235714
2020-04-24,26.438,26.438,25.703,27.172,28.195,,37.348,38.176,36.554,,,,,3686.783,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2237616352252245,16.49831687213167,3.825766882987183,28.08236381336368
2020-04-27,26.554,26.554,25.863,27.245,28.33,,37.229,38.002,36.486,,,,,3672.562,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2241076606690924,16.505766799834916,3.824259181164341,28.26958822117806
2020-04-28,26.564,26.564,25.827,27.3,28.359,,37.226,38.051,36.436,,,,,3676.466,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2219827691191907,16.491301122778474,3.821690421935345,28.298760680871737
2020-04-29,26.487,26.487,25.831,27.143,28.301,,37.32,38.056,36.61,,,,,3683.155,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.21393495735062,16.43211282274581,3.813655220392245,28.239702993586207
2020-04-30,25.411,25.411,24.71,26.111,27.283,,38.568,39.408,37.764,,,,,3812.367,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.136019328076232,15.848876278055894,3.740769295302452,27.16848231784899
2020-05-01,25.075,25.075,24.464,25.687,26.966,,38.975,39.72,38.256,,,,,3853.794,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.1093096994991103,15.651682927960907,3.715236427189,26.85141712442949
2020-05-04,24.644,24.644,23.994,25.293,26.554,,39.507,40.322,38.725,,,,,3907.7,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.070720424637663,15.371247954490014,3.677295183718464,26.49147023724052
2020-05-05,25.854,25.854,25.297,26.411,27.783,,38.082,38.729,37.456,,,,,3766.706,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.153833274910653,15.990664870969496,3.754354668786391,27.7196568268838
2020-05-06,26.477,26.477,25.878,27.075,28.425,,37.391,38.064,36.742,,,,,3694.553,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.193457421797385,16.2892380857326,3.790490254089515,28.36108471288354
2020-05-07,26.937,26.937,26.357,27.516,28.942,,36.916,37.551,36.303,,,,,3653.068,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2201556112931,16.49175118556876,3.814531934025581,28.823275219676987
2020-05-08,26.934,26.934,26.357,27.51,28.958,,36.928,37.56,36.318,,,,,3651.782,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.2171098531084708,16.47036235373468,3.8111170163864174,28.83888501265473
2020-05-11,29.46,29.46,28.979,29.941,31.503,,34.391,34.851,33.942,,,,,3396.388,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.367465734589782,17.618611149792248,3.946518304981169,31.435467322388227
2020-05-12,29.956,29.956,29.415,30.496,32.019,,33.937,34.442,33.445,,,,,3353.006,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3936917526695582,17.821694754484366,3.969550337721292,31.949231078454357
2020-05-13,29.661,29.661,29.179,30.142,31.743,,34.219,34.675,33.774,,,,,3381.587,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.3735983349462906,17.668171972327652,3.950804142063926,31.673101187022034
2020-05-14,29.587,29.587,29.007,30.166,31.726,,34.313,34.866,33.777,,,,,3392.896,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.36535424751376,17.606047583941443,3.9427312489884576,31.600293139998875
2020-05-15,31.483,31.483,30.95,32.015,33.641,,32.618,33.081,32.166,,,,,3221.205,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.470281180051092,18.418366800895196,4.036249337705624,33.513331896720686
2020-05-18,33.54,33.54,32.947,34.133,35.717,,30.936,31.408,30.476,,,,,3045.682,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.5711403346334984,19.211431386240942,4.123524321594608,35.6440444670184
2020-05-19,32.55,32.55,32.081,33.018,34.746,,31.738,32.126,31.358,,,,,3128.837,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.517139188008281,18.787866600448968,4.075274005753315,34.67279351249532
2020-05-20,32.499,32.499,32.006,32.992,34.714,,31.788,32.197,31.387,,,,,3135.229,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.511568651328242,18.745142304945883,4.069697372770353,34.63986758226538
2020-05-21,32.606,32.606,32.066,33.147,34.898,,31.731,32.178,31.293,,,,,3129.229,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.5128625203798087,18.756118748949003,4.070195723550667,34.73730731765272
2020-05-22,32.73,32.73,32.25,33.209,32.73,,30.864,31.245,30.492,,,,,3120.201,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.5663043017491223,19.176267626515887,4.116656381595047,35.84837633848946
2020-05-26,36.606,36.606,35.802,37.409,36.606,,28.068,28.618,27.535,,,,,3073.287,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.739005607607465,20.55402652614121,4.263737654579097,39.82239109686458
2020-05-27,36.147,36.147,35.629,36.666,36.147,,28.398,28.757,28.046,,,,,3035.13,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.714935347191836,20.360809969449807,4.242419017139605,39.3640679598072
2020-05-28,35.376,35.376,34.809,35.943,35.376,,28.972,29.378,28.575,,,,,3101.271,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.674954868117263,20.04121799024496,4.207308830312729,38.5662831180919
2020-05-29,36.436,36.436,35.84,37.032,36.436,,28.255,28.665,27.854,,,,,3027.262,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7195223516161766,20.398380815034407,4.244997871840752,39.631318267500006
2020-06-01,37.257,37.257,36.625,37.889,37.257,,27.723,28.145,27.31,,,,,3010.842,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.747280561723566,20.622550304453945,4.2667098567868775,40.513406866434565
2020-06-02,37.931,37.931,37.39,38.472,37.931,,27.301,27.653,26.955,,,,,2962.534,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.772673273126424,20.827629021461597,4.287662038274547,41.190422867598016
2020-06-03,39.554,39.554,38.995,40.113,39.554,,26.3,26.644,25.962,,,,,2796.574,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.8364356125066847,21.345177726427348,4.340926895551314,42.81881834434994
